Round,RemainingEnergy(J)
593,22.435298429466197
594,22.39175208793657
595,22.346056032267995
596,22.302818645089964
597,22.25889229167044
598,22.214303149305596
599,22.170773145790445
600,22.11696353751122
601,22.072253990989175
602,22.027091087350446
603,21.98437105230666
604,21.939638266589835
605,21.87611179185686
606,21.832489844759525
607,21.78977984783844
608,21.745067165345116
609,21.6979521372686
610,21.654800068758817
611,21.602205517052468
612,21.55745181442164
613,21.512898660806286
614,21.46936490925449
615,21.425727646926596
616,21.382549856123156
617,21.338486175509537
618,21.293044428626253
619,21.247774229151496
620,21.204353282241705
621,21.15426402044288
622,21.11113316421647
623,21.067737966676823
624,21.020685726767443
625,20.976290983100007
626,20.932600425813263
627,20.889173983425103
628,20.83815089299951
629,20.794542528565536
630,20.74843693938788
631,20.70285655392543
632,20.658930200505907
633,20.60532296034142
634,20.56045722904768
635,20.490427984793982
636,20.44664426424327
637,20.400708578466908
638,20.35464805175902
639,20.309541012148717
640,20.266542542285645
641,20.20329377485232
642,20.156939631836657
643,20.11361173517342
644,20.07035185049781
645,20.026758591190504
646,19.980806921785007
647,19.93590171073068
648,19.89220714736337
649,19.847810063044033
650,19.80151242070597
651,19.755056507915135
652,19.708830763171925
653,19.664001858695947
654,19.62097026520926
655,19.573257409080004
656,19.529729682352507
657,19.48433557765045
658,19.438886284143923
659,19.38419616698639
660,19.33022481503466
661,19.285685551943175
662,19.24201038460118
663,19.196717748878623
664,19.149823780091946
665,19.086238797685223
666,19.0431214046816
667,18.989330325553542
668,18.945601561168818
669,18.90228488854916
670,18.859198139373916
671,18.81435089523349
672,18.770960743335046
673,18.727318609443007
674,18.682821270023222
675,18.638109432363894
676,18.593039728882694
677,18.549344742504115
678,18.50590055837286
679,18.46000502228792
680,18.415051186559094
681,18.37150913500043
682,18.32833241523883
683,18.28513005933897
684,18.240609956328292
685,18.19535221411486
686,18.15222555130409
687,18.10705349065698
688,18.061595013149915
689,18.015450692289875
690,17.97101528440434
691,17.92391161215177
692,17.878155990319915
693,17.83230218141771
694,17.777242172838037
695,17.731867365366856
696,17.688589792907784
697,17.643159385135977
698,17.597916528654096
699,17.5519531316859
700,17.5070407721163
701,17.46403329109733
702,17.420506282411612
703,17.361613697657237
704,17.31817291210099
705,17.272200192747803
706,17.226940440334996
707,17.180857291783237
708,17.137584167290335
709,17.091684770291142
710,17.027659604897078
711,16.98425106481747
712,16.938575675185888
713,16.89512293593468
714,16.851148456355478
715,16.808008247434525
716,16.761285408185415
717,16.717385700149144
718,16.67323425341972
719,16.618215388201513
720,16.571365735064706
721,16.52575861170263
722,16.48057207465135
723,16.43709595965514
724,16.393915854817404
725,16.34695207329982
726,16.303579739826727
727,16.25787555557805
728,16.205977403640574
729,16.158073733203558
730,16.114125170020777
731,16.06728214647792
732,16.020882887027117
733,15.977393420472032
734,15.911097115146443
735,15.86602220165317
736,15.820370875909624
737,15.775550821376306
738,15.715304112558856
739,15.667953571545969
740,15.622395395162089
741,15.575776153301703
742,15.529263996635182
743,15.482967121580206
744,15.439749249045402
745,15.38414911236163
746,15.338066832447279
747,15.2938693800052
748,15.250125060146447
749,15.203021387893873
750,15.15710121332037
751,15.113415583716362
752,15.068832111573467
753,15.01500023317019
754,14.961045712102521
755,14.915470213521711
756,14.870561752699526
757,14.822926631833466
758,14.775307124156333
759,14.716276004507723
760,14.672446903236894
761,14.627599758097833
762,14.581760683629959
763,14.53836925249984
764,14.479809257336752
765,14.435308746843065
766,14.390511212795724
767,14.345530114286834
768,14.302808315224702
769,14.256038256418682
770,14.210707917065386
771,14.15741917377159
772,14.113699369424033
773,14.068032177689503
774,14.024664453214651
775,13.979315974837947
776,13.932739276991475
777,13.887976232083107
778,13.844730184181973
779,13.80125880912056
780,13.754501669022517
781,13.707504271609906
782,13.662931844769368
783,13.62030547379915
784,13.576776240032546
785,13.531450432563418
786,13.485400817385935
787,13.440146565083598
788,13.394338698103189
789,13.347759958450906
790,13.30403136995816
791,13.246252386762952
792,13.200656674401776
793,13.156131851077484
794,13.110594008416205
795,13.04859493360266
796,12.986464130696797
797,12.938807477601609
798,12.893776449543617
799,12.84103010520281
800,12.795206946238249
801,12.748361010378758
802,12.699478598438105
803,12.65269046399641
804,12.607053130347339
805,12.564075971282875
806,12.516820608866364
807,12.461485883468045
808,12.416042435852459
809,12.368964595347311
810,12.32420619311855
811,12.278588228377021
812,12.231218529083515
813,12.185255405201023
814,12.142654628404829
815,12.09539976697277
816,12.050937822105727
817,11.991248892180097
818,11.94657060214048
819,11.902160380755673
820,11.855702200329922
821,11.810876453464076
822,11.764303683374814
823,11.721709755457836
824,11.675001431892893
825,11.609407468028492
826,11.564418385078381
827,11.520297854698853
828,11.467409456110405
829,11.421494170125285
830,11.375178873360666
831,11.330320956302385
832,11.28739477523305
833,11.243191237674202
834,11.197884930016315
835,11.151232393042507
836,11.101344990911812
837,11.055614157826781
838,11.009266939520153
839,10.965937670930124
840,10.922551319099545
841,10.877152889416784
842,10.835540389857782
843,10.789681877531917
844,10.748359444478542
845,10.704512418062313
846,10.660970515236446
847,10.617063983601986
848,10.559781455107645
849,10.514398023172566
850,10.469948168910365
851,10.424596064128076
852,10.378809322543031
853,10.33203306819894
854,10.284347181065817
855,10.241073479796556
856,10.197199229562372
